"49015","World Development","2001, Volume 29, Issue 12","Is Devolution Democratization?","Sundar, Nandini","127"
"49087","World Development","2001, Volume 29, Issue 5","Impact of Bt Cotton in China","Pray, Carl & Ma, Danmeng & Huang, Jikun & Qiao, Fangbin","18"
"49100","World Development","2001, Volume 29, Issue 4","Hedging Price Risks of Farmers","Commodity Boards: A Simulation Applied to the Indian Natural Rubber Market by Zant, Wouter","16"
"49204","World Development","2000, Volume 28, Issue 6","Financial Globalization","Tobin, James","142"
"49205","World Development","2000, Volume 28, Issue 6","Taming Capital Flows","Eichengreen, Barry","113"
"49220","World Development","2000, Volume 28, Issue 4","The Microfinance Schism","Morduch, Jonathan","1349"
"49266","World Development","1999, Volume 27, Issue 12","841 Million Undernourished?","Svedberg, Peter","134"
"49310","World Development","1999, Volume 27, Issue 7","Controlling Fiscal Corruption","Chand, Sheetal K. & Moene, Karl O.","178"
"49318","World Development","1999, Volume 27, Issue 7","Can Africa Industrialize","Processing Primary Commodities? The Case of Mozambican Cashew Nuts by Cramer, Christopher","28"
"49329","World Development","1999, Volume 27, Issue 6","Exports, Inflation and Growth","Gylfason, Thorvaldur","114"
"49369","World Development","1999, Volume 27, Issue 2","Easing Countries Transitions From Price Controls and Subsidies","Collinge, Robert A. & De La Cruz, Justino","0"
"49433","World Development","1998, Volume 26, Issue 8","Korea: The misunderstood crisis","Chang, Ha-Joon","429"
"49484","World Development","1998, Volume 26, Issue 4","The strategy used","high-performing Asian economies in education: Some lessons for developing countries by Mingat, Alain","83"
"49508","World Development","1998, Volume 26, Issue 2","DALYs: efficiency versus equity","Anand, Sudhir & Hanson, Kara","150"
"49545","World Development","1997, Volume 25, Issue 11","Singer, services and software","Balasubramanyam, Ahalya & Balasubramanyam, V. N.","38"
"49553","World Development","1997, Volume 25, Issue 11","The IMF and the emerging markets: A reappraisal of the central banking model","Snowden, P. Nicholas","1"
"49558","World Development","1997, Volume 25, Issue 10","Growth in a dual economy","Blomstrom, Magnus & Wolff, Edward N.","24"
"49567","World Development","1997, Volume 25, Issue 9","Redesigning conditionality","Collier, Paul & Guillaumont, Patrick & Guillaumont, Sylviane & Gunning, Jan Willem","332"
"49569","World Development","1997, Volume 25, Issue 9","Development and infinity","Pretes, Michael","30"
"49599","World Development","1997, Volume 25, Issue 7","Socioeconomic stratification","wealth ranking: Is it valid? by Adams, Alayne M. & Evans, Timothy G. & Mohammed, Rafi & Farnsworth, Jennifer","118"
"49678","World Development","1996, Volume 24, Issue 10","After Samuelson?","Stretton, Hugh","8"
"49681","World Development","1996, Volume 24, Issue 10","The informal sector elephant","Mead, Donald C. & Morrisson, Christian","194"
"49713","World Development","1996, Volume 24, Issue 7","Ethical development","Qizilbash, Mozaffar","129"
"49732","World Development","1996, Volume 24, Issue 5","National land cover mapping","remote sensing by Haack, Barry & English, Richard","34"
"49825","World Development","1995, Volume 23, Issue 9","Assessing adjustment in Africa","Mosley, Paul & Subasat, Turan & Weeks, John","178"
"49830","World Development","1995, Volume 23, Issue 9","Fast food in development","Fass, Simon M.","10"
"49904","World Development","1995, Volume 23, Issue 3","Economic growth in Africa","Savvides, andreas","225"
"49980","World Development","1994, Volume 22, Issue 9","Returns to investment in education: A global update","Psacharopoulos, George","4135"
"49986","World Development","1994, Volume 22, Issue 9","Why visiting sociologists fail","Dore, Ronald","27"
"50005","World Development","1994, Volume 22, Issue 7","Missing women reconsidered","Klasen, Stephan","209"
"50019","World Development","1994, Volume 22, Issue 5","Why are farms so small?","Johnson, Nancy L. & Ruttan, Vernon W.","108"
"50081","Journal of Labor Economics","Vol. 32, No. 4, October 2014","How the Allocation of Children_????s Time Affects Cognitive and Noncognitive Development","Mario Fiorini & Michael P. Keane","115"
"50085","Journal of Labor Economics","Vol. 32, No. 3, July 2014","Home with Mom: The Effects of Stay-at-Home Parents on Children_????s Long-Run Educational Outcomes","Eric Bettinger&Torbjrn Hgel&& Mari Rege","34"
"50086","Journal of Labor Economics","Vol. 32, No. 3, July 2014","Expansions in Maternity Leave Coverage and Mothers_???? Labor Market Outcomes after Childbirth","Uta Schnberg & Johannes Ludsteck","139"
"50093","Journal of Labor Economics","Vol. 32, No. 2, April 2014","The Sick Pay Trap","Elisabeth Fevang& Simen Markussen& Knut Red","-1"
"50106","Journal of Labor Economics","Vol. 31, No. 4, October 2013","Early Contract Renegotiation: An Analysis of US Labor Contracts, 1970_????1995","Robert Rich & Joseph Tracy","3"
"50114","Journal of Labor Economics","Vol. 31, No. 3, July 2013","Unions and Workers_???? Welfare in Chinese Firms","Yang Yao & Ninghua Zhong","90"
"50115","Journal of Labor Economics","Vol. 31, No. 2, Part 2, April 2013","Data Improvement and Labor Economics","Kevin F. Hallock","1"
"50127","Journal of Labor Economics","Vol. 31, No. 1, January 2013","A Dynamic Equilibrium Model of the US Wage Structure, 1968_????1996","Matthew Johnson & Michael P. Keane","22"
"50138","Journal of Labor Economics","Vol. 30, No. 4, October 2012","Spousal Conflict and Divorce","Oleksandr Zhylyevskyy","9"
"50147","Journal of Labor Economics","Vol. 30, No. 2, April 2012","Experimentation and Job Choice","Kate Antonovics & Limor Golan","54"
"50150","Journal of Labor Economics","Vol. 30, No. 2, April 2012","Putting Grades in Context","Talia Bar& Vrinda Kadiyali& Asaf Zussman","22"
"50160","Journal of Labor Economics","Vol. 29, No. 4, October 2011","Women_????s College Decisions: How Much Does Marriage Matter?","Suqin Ge","55"
"50162","Journal of Labor Economics","Vol. 29, No. 4, October 2011","The Effect of Parents_???? Schooling on Child_????s Schooling: A Nonparametric Bounds Analysis","Monique de Haan","35"
"50164","Journal of Labor Economics","Vol. 29, No. 3, July 2011","Child Care Choices and Children_????s Cognitive Achievement: The Case of Single Mothers","Raquel Bernal & Michael P. Keane","276"
"50166","Journal of Labor Economics","Vol. 29, No. 3, July 2011","Career Choice and Wage Growth","Ronni Pavan","67"
"50186","Journal of Labor Economics","Vol. 28, No. 3, July 2010","The Supply Side of Innovation: H_????1B Visa Reforms and U.S. Ethnic Invention","William R. Kerr & William F. Lincoln","498"
"50188","Journal of Labor Economics","Vol. 28, No. 3, July 2010","Educational Attainment and the Changing U.S. Wage Structure: Dynamic Implications on Young Individuals_???? Choices","Moshe Buchinsky & Phillip Leslie","47"
"50192","Journal of Labor Economics","Vol. 28, No. 2, April 2010","Labor Market Monopsony","Orley C. Ashenfelter& Henry Farber& Michael R Ransom","0"
"50197","Journal of Labor Economics","Vol. 28, No. 2, April 2010","Estimating the Firm_????s Labor Supply Curve in a _??_New Monopsony_??_ Framework: Schoolteachers in Missouri","Michael R Ransom & David P. Sims","99"
"50200","Journal of Labor Economics","Vol. 28, No. 2, April 2010","Timing _??_Disturbances_??_ in Labor Market Contracting: Roths Findings and the Effects of Labor Market Monopsony","George L. Priest","12"
"50201","Journal of Labor Economics","Vol. 28, No. 1, January 2010","How General Is Human Capital? A Task_????Based Approach","Christina Gathmann & Uta Schnberg","430"
"50206","Journal of Labor Economics","Vol. 27, No. 4, October 2009","Using Alsace_????Moselle Local Laws to Build a Difference_????in_????Differences Estimation Strategy of the Employment Effects of the 35_????Hour Workweek Regulation in France","Matthieu Chemin & Etienne Wasmer","57"
"50207","Journal of Labor Economics","Vol. 27, No. 4, October 2009","The Effect of Teachers_???? Unions on Education Production: Evidence from Union Election Certifications in Three Midwestern States","Michael F. Lovenheim","98"
"50209","Journal of Labor Economics","Vol. 27, No. 4, October 2009","Why Does Spousal Education Matter for Earnings? Assortative Mating and Cross_????Productivity","Chong Huang& Hongbin Li& Pak Wai Liu& Junsen Zhang","52"
"50216","Journal of Labor Economics","Vol. 27, No. 2, April 2009","When to Start a Fight and When to Fight Back: Liability Disputes in the Workers_???? Compensation System","David Card & Brian P. McCall","12"
"50220","Journal of Labor Economics","Vol. 27, No. 2, April 2009","Ethnic Enclaves and Immigrant Labor Market Outcomes: Quasi_????Experimental Evidence","Anna Piil Damm","277"
"50224","Journal of Labor Economics","Vol. 27, No. 1, January 2009","Firm_????Size Wage Gaps, Job Responsibility, and Hierarchical Matching","Jeremy T. Fox","49"
"50226","Journal of Labor Economics","Vol. 26, No. 4, October 2008","Why Have the Labor Force Participation Rates of Older Men Increased since the Mid_????1990s?","Tammy Schirle","165"
"50228","Journal of Labor Economics","Vol. 26, No. 4, October 2008","Unequal Pay or Unequal Employment? A Cross_????Country Analysis of Gender Gaps","Claudia Olivetti & Barbara Petrongolo","370"
"50229","Journal of Labor Economics","Vol. 26, No. 4, October 2008","How Does Job_????Protected Maternity Leave Affect Mothers_???? Employment?","Michael Baker & Kevin Milligan","221"
"50231","Journal of Labor Economics","Vol. 26, No. 3, July 2008","Human Capital Specificity: Evidence from the Dictionary of Occupational Titles and Displaced Worker Surveys, 1984_????2000","Maxim Poletaev & Chris Robinson","280"
"50235","Journal of Labor Economics","Vol. 26, No. 3, July 2008","Child_????Care Policy and the Labor Supply of Mothers with Young Children: A Natural Experiment from Canada","Pierre Lefebvre & Philip Merrigan","291"
"50237","Journal of Labor Economics","Vol. 26, No. 2, April 2008","Skill Dispersion and Firm Productivity: An Analysis with Employer_????Employee Matched Data","Susana Iranzo& Fabiano Schivardi& Elisa Tosetti","228"
"50239","Journal of Labor Economics","Vol. 26, No. 2, April 2008","The Expanding Workweek? Understanding Trends in Long Work Hours among U.S. Men, 1979_????2006","Peter Kuhn & Fernando Lozano","217"
"50241","Journal of Labor Economics","Vol. 26, No. 1, January 2008","Vive la Rvolution! Long_????Term Educational Returns of 1968 to the Angry Students","Eric Maurin & Sandra McNally","116"
"50253","Journal of Labor Economics","Vol. 25, No. 3, July 2007","Changes in the Labor Supply Behavior of Married Women: 1980_????2000","Francine D. Blau & Lawrence M. Kahn","751"
"50257","Journal of Labor Economics","Vol. 25, No. 3, July 2007","Child Labor and Globalization","Elias Dinopoulos & Laixun Zhao","44"
"50260","Journal of Labor Economics","Vol. 25, No. 2, April 2007","Biology as Destiny? Short_???? and Long_????Run Determinants of Intergenerational Transmission of Birth Weight","Janet Currie & Enrico Moretti","418"
"50261","Journal of Labor Economics","Vol. 25, No. 2, April 2007","Identifying the Potential of Work_????Sharing as a Job_????Creation Strategy","Mikal Skuterud","41"
"50262","Journal of Labor Economics","Vol. 25, No. 2, April 2007","Why Are Black_????Owned Businesses Less Successful than White_????Owned Businesses? The Role of Families, Inheritances, and Business Human Capital","Robert W. Fairlie & Alicia M. Robb","280"
"50265","Journal of Labor Economics","Vol. 25, No. 1, January 2007","The Speed of Employer Learning","Fabian Lange","295"
"50267","Journal of Labor Economics","Vol. 25, No. 1, January 2007","The Impact of Divorce Laws on Marriage_????Specific Capital","Betsey Stevenson","215"
"50272","Journal of Labor Economics","Vol. 24, No. 4, October 2006","The Enrollment Effects of Merit_????Based Financial Aid: Evidence from Georgia_????s HOPE Program","Christopher Cornwell& David B. Mustard& Deepa J. Sridhar","464"
"50274","Journal of Labor Economics","Vol. 24, No. 4, October 2006","Lasting or Latent Scars? Swedish Evidence on the Long_????Term Effects of Job Displacement","Marcus Eliason & Donald Storrie","234"
"50275","Journal of Labor Economics","Vol. 24, No. 4, October 2006","Optimal Promotion Policies with the Looking_????Glass Effect","Junichiro Ishida","30"
"50276","Journal of Labor Economics","Vol. 24, No. 4, October 2006","Life_????Cycle Variations in the Association between Current and Lifetime Income: Replication and Extension for Sweden","Anders Bhlmark & Matthew J. Lindquist","-1"
"50277","Journal of Labor Economics","Vol. 24, No. 3, July 2006","Selective Counteroffers","John M. Barron& Mark C. Berger& Dan A. Black","2"
"50280","Journal of Labor Economics","Vol. 24, No. 3, July 2006","Evaluating the Differential Effects of Alternative Welfare_????to_????Work Training Components: A Reanalysis of the California GAIN Program","V. Joseph Hotz& Guido W. Imbens& Jacob A. Klerman","147"
"50284","Journal of Labor Economics","Vol. 24, No. 3, July 2006","Bias_????Corrected Estimates of GED Returns","James J. Heckman & Paul A. LaFontaine","155"
"50286","Journal of Labor Economics","Vol. 24, No. 2, April 2006","Immigrants and the Labor Market","James P. Smith","106"
"50290","Journal of Labor Economics","Vol. 24, No. 2, April 2006","Using Military Deployments and Job Assignments to Estimate the Effect of Parental Absences and Household Relocations on Children_????s Academic Achievement","David S. Lyle","144"
"50293","Journal of Labor Economics","Vol. 24, No. 1, January 2006","Clean Evidence on Peer Effects","Armin Falk & Andrea Ichino","820"
"50298","Journal of Labor Economics","Vol. 23, No. 4, October 2005","Entrepreneurship","Edward P. Lazear","831"
"50305","Journal of Labor Economics","Vol. 23, No. 3, July 2005","Leadership Skills and Wages","Peter Kuhn & Catherine Weinberger","311"
"50308","Journal of Labor Economics","Vol. 23, No. 3, July 2005","Long_????Run Labor Market Effects of Japanese American Internment during World War II on Working_????Age Male Internees","Aimee Chin","30"
"50309","Journal of Labor Economics","Vol. 23, No. 3, July 2005","Job Search and Impatience","Stefano DellaVigna & M. Daniele Paserman","374"
"50310","Journal of Labor Economics","Vol. 23, No. 3, July 2005","Agency Contracts with Long_????Term Customer Relationships","Ignatius J. Horstmann& Frank Mathewson& Neil Quigley","14"
"50311","Journal of Labor Economics","Vol. 23, No. 3, July 2005","Changes in U.S. Wages, 1976_????2000: Ongoing Skill Bias or Major Technological Change?","Paul Beaudry & David A. Green","159"
"50320","Journal of Labor Economics","Vol. 23, No. 1, January 2005","On_????the_????Job Search and the Wage Distribution","Bent Jesper Christensen& Rasmus Lentz& Dale T. Mortensen& George R. Neumann& Axel Werwatz","-1"
"50321","Journal of Labor Economics","Vol. 23, No. 1, January 2005","New Immigrants_???? Location Choices: Magnets without Welfare","Neeraj Kaushal","113"
"50323","Journal of Labor Economics","Vol. 23, No. 1, January 2005","Firm_????Sponsored General Training","Felipe Balmaceda","37"
"50327","Journal of Labor Economics","Vol. 22, No. 4, October 2004","CEO Incentives and Firm Size","George P. Baker & Brian J. Hall","663"
"50328","Journal of Labor Economics","Vol. 22, No. 4, October 2004","Is Making Divorce Easier Bad for Children? The Long_????Run Implications of Unilateral Divorce","Jonathan Gruber","424"
"50333","Journal of Labor Economics","Vol. 22, No. 4, October 2004","Promotion, Turnover, Earnings, and Firm_????Sponsored Training","Hideo Owan","79"
"50336","Journal of Labor Economics","Vol. 22, No. 3, July 2004","Can the Scala Mobile Explain the Fall and Rise of Earnings Inequality in Italy? A Semiparametric Analysis, 1977_????1993","Marco Manacorda","88"
"50337","Journal of Labor Economics","Vol. 22, No. 3, July 2004","Agency Theory and Executive Compensation: The Case of Chinese State_????Owned Enterprises","Taye Mengistae & Lixin Colin Xu","185"
"50343","Journal of Labor Economics","Vol. 22, No. 2, April 2004","The Effect of Part_????Time Work on Wages: Evidence from the Social Security Rules","Daniel Aaronson & Eric French","108"
"50347","Journal of Labor Economics","Vol. 22, No. 2, April 2004","New Jersey_????s Family Cap Experiment: Do Fertility Impacts Differ by Racial Density?","Radha Jagannathan& Michael J. Camasso& Mark Killingsworth","26"
"50363","Journal of Labor Economics","Vol. 21, No. 4, October 2003","New Evidence on Sex Segregation and Sex Differences in Wages from Matched Employee_????Employer Data","Kimberly Bayard& Judith Hellerstein& David Neumark& Kenneth Troske","577"
"50366","Journal of Labor Economics","Vol. 21, No. 3, July 2003","Arbitraging a Discriminatory Labor Market: Black Workers at the Ford Motor Company, 1918_????1947","Christopher L. Foote& Warren C. Whatley& Gavin Wright","42"
"50369","Journal of Labor Economics","Vol. 21, No. 3, July 2003","Wages, Profits, and Capital Intensity: Evidence from Matched Worker_????Firm Data","Mahmood Arai","214"
"50370","Journal of Labor Economics","Vol. 21, No. 3, July 2003","The Effect of Immigration on Native Self_????Employment","Robert W. Fairlie & Bruce D. Meyer","84"
"50372","Journal of Labor Economics","Vol. 21, No. 3, July 2003","Firm Age and Wages","Charles Brown & James L. Medoff","175"
"50376","Journal of Labor Economics","Vol. 21, No. 2, April 2003","Earnings Dynamics and Inequality among Canadian Men, 1976_????1992: Evidence from Longitudinal Income Tax Records","Michael Baker &Gary Solon","361"
"50379","Journal of Labor Economics","Vol. 21, No. 2, April 2003","Using State Child Labor Laws to Identify the Effect of School_????Year Work on High School Achievement","John H. Tyler","140"
"50385","Journal of Labor Economics","Vol. 21, No. 1, January 2003","Can the Mortensen_????Pissarides Model with Productivity Changes Explain U.S. Wage Inequality?","Linda Y. Wong","30"
"50388","Journal of Labor Economics","Vol. 21, No. 1, January 2003","Teen Drinking and Educational Attainment: Evidence from Two_????Sample Instrumental Variables Estimates","Thomas S. Dee & William N. Evans","154"
"50390","Journal of Labor Economics","Vol. 21, No. 1, January 2003","Space and Unemployment: The Labor_????Market Effects of Spatial Mismatch","Jan K. Brueckner & Yves Zenou","187"
"50391","Journal of Labor Economics","Vol. 20, No. 4, October 2002","International Labor Economics","Daniel S. Hamermesh","69"
"50392","Journal of Labor Economics","Vol. 20, No. 4, October 2002","Skill_????Biased Technological Change and Rising Wage Inequality: Some Problems and Puzzles","David Card & John E. DiNardo","1702"
"50399","Journal of Labor Economics","Vol. 20, No. 4, October 2002","Illegal Drug Use and Employment","Jeff DeSimone","140"
"50403","Journal of Labor Economics","Vol. 20, No. 3, July 2002","Drug Dealing and Legitimate Self_????Employment","Robert W. Fairlie","176"
"50412","Journal of Labor Economics","Vol. 20, No. S2, April 2002","Uncertainty and Incentives","Canice Prendergast","179"
"50415","Journal of Labor Economics","Vol. 20, No. S2, April 2002","Internal Capital Markets and Firm_????Level Compensation Incentives for Division Managers","Julie Wulf","106"
"50416","Journal of Labor Economics","Vol. 20, No. 2, April 2002","Monitoring and Pay","Magnus Allgulin & Tore Ellingsen","53"
"50419","Journal of Labor Economics","Vol. 20, No. 2, April 2002","Career Concerns in Teams","Emmanuelle Auriol& Guido Friebel& Lambros Pechlivanos","106"
"50427","Journal of Labor Economics","Vol. 20, No. 1, January 2002","Between Search and Walras","Eugene Kandel & Avi Simhon","11"
"50430","Journal of Labor Economics","Vol. 20, No. 1, January 2002","The Transition in East Germany: When Is a Ten_????Point Fall in the Gender Wage Gap Bad News?","Jennifer Hunt","277"
"50432","Journal of Labor Economics","Vol. 19, No. 4, October 2001","Firm_????Wide Incentives and Mutual Monitoring at Continental Airlines","Marc Knez & Duncan Simester","392"
"50434","Journal of Labor Economics","Vol. 19, No. 4, October 2001","Earnings Instability and Earnings Inequality of Males in the United States: 1967_????1991","Steven J. Haider","348"
"50444","Journal of Labor Economics","Vol. 19, No. 3, July 2001","The Impact of School Resources on Women_????s Earnings and Educational Attainment: Findings from the National Longitudinal Survey of Young Women","Julian R. Betts","58"
"50445","Journal of Labor Economics","Vol. 19, No. 3, July 2001","The Effects of Shock Size and Type on Labor_????Contract Duration","Frederick H. Wallace","30"
"50446","Journal of Labor Economics","Vol. 19, No. 3, July 2001","Death and Divorce: The Long_????Term Consequences of Parental Loss on Adolescents","Miles Corak","176"
"50449","Journal of Labor Economics","Vol. 19, No. 2, April 2001","Corporate Tournaments","Michael L. Bognanno","351"
"50450","Journal of Labor Economics","Vol. 19, No. 2, April 2001","Cities and Skills","Edward L. Glaeser & David C. Mar","717"
"50456","Journal of Labor Economics","Vol. 19, No. 1, January 2001","Good Jobs versus Bad Jobs","Daron Acemoglu","603"
"50458","Journal of Labor Economics","Vol. 19, No. 1, January 2001","In_????School Work Experience and the Returns to Schooling","Audrey Light","228"
"50463","Journal of Labor Economics","Vol. 19, No. 1, January 2001","Long_????Term Wage Fluctuations with Industry_????Specific Human Capital","Bruce A. Weinberg","76"
"50464","Journal of Labor Economics","Vol. 18, No. 4, October 2000","Personnel Policies at the Union Bank of Australia: Evidence from the 1888_????1900 Entry Cohorts","Andrew Seltzer & David Merrett","117"
"50467","Journal of Labor Economics","Vol. 18, No. 4, October 2000","On_????the-Job Specific Training and Efficient Screening","Mehmet Bac","31"
"50475","Journal of Labor Economics","Vol. 18, No. 3, July 2000","The Effects of Official English Laws on Limited_????English_????Proficient Workers","Madeline Zavodny","30"
"50478","Journal of Labor Economics","Vol. 18, No. 3, July 2000","Retirement in Dual_????Career Families: A Structural Model","Alan L. Gustman & Thomas L. Steinmeier","321"
"50484","Journal of Labor Economics","Vol. 18, No. 2, April 2000","Financial Capital, Human Capital, and the Transition to Self_????Employment: Evidence from Intergenerational Links","Thomas Dunn & Douglas Holtz-Eakin","1070"
"50485","Journal of Labor Economics","Vol. 18, No. 2, April 2000","Industry_????Specific Capital and the Wage Profile: Evidence from the National Longitudinal Survey of Youth and the Panel Study of Income Dynamics","Daniel Parent","411"
"50498","Journal of Labor Economics","Vol. 17, No. S4, October 1999","Long_????Run Trends in Workers Beliefs about Their Own Job Security: Evidence from the General Social Survey","Stefanie R. Schmidt","174"
"50499","Journal of Labor Economics","Vol. 17, No. S4, October 1999","Alternative and Part_????Time Employment Arrangements as a Response to Job Loss","Henry S. Farber","264"
"50500","Journal of Labor Economics","Vol. 17, No. S4, October 1999","Declining Job Security","Robert G. Valletta","201"
"50501","Journal of Labor Economics","Vol. 17, No. 4, October 1999","Immigration and Welfare Magnets","George J. Borjas","837"
"50508","Journal of Labor Economics","Vol. 17, No. 3, July 1999","Wages, Productivity, and Worker Characteristics: Evidence from Plant_????Level Production Functions and Wage Equations","Judith K. Hellerstein& David Neumark& Kenneth R. Troske","697"
"50509","Journal of Labor Economics","Vol. 17, No. 3, July 1999","Earnings, Productivity, and Performance_????Related Pay","Alison L. Booth & Jeff Frank","258"
"50511","Journal of Labor Economics","Vol. 17, No. 3, July 1999","Persistence of Interindustry Wage Differentials: A Reexamination Using Matched Worker_????Firm Panel Data","Dominique Goux & Eric Maurin","237"
"50512","Journal of Labor Economics","Vol. 17, No. 3, July 1999","Are Affirmative Action Hires Less Qualified? Evidence from Employer_????Employee Data on New Hires","Harry Holzer & David Neumark","134"
"50519","Journal of Labor Economics","Vol. 17, No. 2, April 1999","Wages and Mobility: The Impact of Employer_????Provided Training","Daniel Parent","248"
"50520","Journal of Labor Economics","Vol. 17, No. 2, April 1999","The Highs and Lows of the Minimum Wage Effect: A Time_????Series Cross_????Section Study of the Canadian Law","Michael Baker& Dwayne Benjamin& Shuchita Stanger","292"
"50526","Journal of Labor Economics","Vol. 17, No. 1, January 1999","The Absence of the African_????American Owned Business: An Analysis of the Dynamics of Self_????Employment","Robert W. Fairlie","866"
"50530","Journal of Labor Economics","Vol. 16, No. 4, October 1998","The Use of Replacement Workers in Union Contract Negotiations: The U.S. Experience, 1980_????1989","Peter Cramton & Joseph Tracy","69"
"50531","Journal of Labor Economics","Vol. 16, No. 4, October 1998","Turnover in an Accounting Firm","Julia Lane & Michael Parkin","44"
"50533","Journal of Labor Economics","Vol. 16, No. 4, October 1998","Market Wages and Youth Crime","Jeff Grogger","811"
"50538","Journal of Labor Economics","Vol. 16, No. 3, July 1998","Toward a Theory of Vacancies","Kenneth Burdett & Elizabeth J. Cunningham","128"
"50539","Journal of Labor Economics","Vol. 16, No. 3, July 1998","Reinterpreting Industry Premiums: Match_????Specific Productivity","Dae Il Kim","67"
"50551","Journal of Labor Economics","Vol. 16, No. 2, April 1998","Job_????to_????Job and Job_????to_????Nonemployment Turnover by Gender and Education Level","Anne Beeson Royalty","-1"
"50553","Journal of Labor Economics","Vol. 16, No. 1, January 1998","What Makes an Entrepreneur?","David G. Blanchflower & Andrew J. Oswald","2940"
"50555","Journal of Labor Economics","Vol. 16, No. 1, January 1998","Male_????Female Supply to State Government Jobs and Comparable Worth","Peter F. Orazem & J. Peter Mattila","11"
"50559","Journal of Labor Economics","Vol. 16, No. 1, January 1998","Employment Fluctuations in U.S. Regions and Industries: The Roles of National, Region_????Specific, and Industry_????Specific Shocks","Todd E. Clark","140"
"50562","Journal of Labor Economics","Vol. 15, No. 4, October 1997","A Search Interpretation of Male_????Female Wage Differentials","Audra J. Bowlus","162"
"50563","Journal of Labor Economics","Vol. 15, No. 4, October 1997","Voice and Loyalty as a Delegation of Authority: A Model and a Test on Matched Worker_????Firm Panels","Pierre Cahuc & Francis Kramarz","38"
"50565","Journal of Labor Economics","Vol. 15, No. 4, October 1997","The Determinants of Full_????Time versus Part_????Time Reemployment following Job Displacement","Brian P. McCall","62"
"50573","Journal of Labor Economics","Vol. 15, No. 3, July 1997","Pay Inequality","Karl Ove Moene & Michael Wallerstein","172"
"50574","Journal of Labor Economics","Vol. 15, No. 3, July 1997","Sex_????Based Differences in School Content and the Male_????Female Wage Gap","Charles Brown & Mary Corcoran","-1"
"50575","Journal of Labor Economics","Vol. 15, No. 3, July 1997","On the Efficiency of the Rank_????Order Contract under Moral Hazard and Adverse Selection","Jungyoll Yun","31"
"50576","Journal of Labor Economics","Vol. 15, No. 3, July 1997","Firm_????Specific Seniority and Wages","Erling Barth","109"
"50580","Journal of Labor Economics","Vol. 15, No. 2, Apr., 1997","Manufactured Inequality","Sherwin Rosen","35"
"50589","Journal of Labor Economics","Vol. 15, No. 1, Jan., 1997, Part 2: Essays in Honor of Yoram Ben-Porath","Yoram Ben-Porath: The Economist, the Friend","Reuben Gronau","0"
"50593","Journal of Labor Economics","Vol. 15, No. 1, Jan., 1997, Part 2: Essays in Honor of Yoram Ben-Porath","Wages and Participation","Finis Welch","77"
"50596","Journal of Labor Economics","Vol. 15, No. 1, Jan., 1997, Part 2: Essays in Honor of Yoram Ben-Porath","Incentives in Basic Research","Edward P. Lazear","104"
"50597","Journal of Labor Economics","Vol. 15, No. 1, Jan., 1997, Part 2: Essays in Honor of Yoram Ben-Porath","Shiftwork","Joram Mayshar & Yoram Halevy","42"
"50623","Journal of Labor Economics","Vol. 14, No. 2, Apr., 1996","Promotions and Wage Growth","Kristin McCue","315"
"50660","Journal of Labor Economics","Vol. 13, No. 1, Jan., 1995","Contract Reopeners","Leif Danziger","16"
"50665","Journal of Labor Economics","Vol. 12, No. 4, Oct., 1994","Is Strike Behavior Cyclical?","Alan Harrison & Mark Stewart","37"
"50696","Journal of Law & Economics","Vol. 57, No. S3, August 2014","Borks Strategy and the Influence of the Chicago School on Modern Antitrust Law","George L. Priest","2"
"50705","Journal of Law & Economics","Vol. 57, No. S3, August 2014","_??_Antitrusts Least Glorious Hour_??_: The Robinson-Patman Act","Roger D. Blair & Christina DePasquale","8"
"50716","Journal of Law & Economics","Vol. 57, No. 2, May 2014","Transnational Trafficking, Law Enforcement, and Victim Protection: A Middleman Trafficker_????s Perspective","Randall Akee& Arnab K. Basu& Arjun Bedi& Nancy H. Chau","69"
"50719","Journal of Law & Economics","Vol. 57, No. 2, May 2014","Access to Justice and Entrepreneurship: Evidence from Brazil_????s Special Civil Tribunals","Guilherme Lichand & Rodrigo R. Soares","15"
"50721","Journal of Law & Economics","Vol. 57, No. 1, February 2014","Malpractice Law, Physicians_???? Financial Incentives, and Medical Treatment: How Do They Interact?","Ity Shurtz","19"
"50729","Journal of Law & Economics","Vol. 56, No. 4, November 2013","The Problem of Social Cost","R. H. Coase","32656"
"50733","Journal of Law & Economics","Vol. 56, No. 4, November 2013","Labor Laws and Innovation","Viral V. Acharya& Ramin P. Baghai& Krishnamurthy V. Subramanian","279"
"50737","Journal of Law & Economics","Vol. 56, No. 3, August 2013","Media versus Special Interests","Alexander Dyck& David Moss& Luigi Zingales","87"
"50739","Journal of Law & Economics","Vol. 56, No. 3, August 2013","A Simple Theory of Predation","Chiara Fumagalli & Massimo Motta","21"
"50742","Journal of Law & Economics","Vol. 56, No. 3, August 2013","Tax Mix Corners and Other Kinks","Federico Revelli","9"
"50744","Journal of Law & Economics","Vol. 56, No. 3, August 2013","Vermin Trials","Peter T. Leeson","20"
"50748","Journal of Law & Economics","Vol. 56, No. 2, May 2013","Licensing One of the World_????s Oldest Professions: Massage","Robert J. Thornton & Edward J. Timmons","39"
"50750","Journal of Law & Economics","Vol. 56, No. 2, May 2013","How Does Bankruptcy Law Impact the Elderly_????s Business and Housing Decisions?","Nadia Greenhalgh-Stanley & Shawn Rohlin","7"
